step,action,action_feedback,avg_execution_time,cpu,episode,episodic_reward,mean_reward,mem,n-step_reward,replicas,requests,throughput
6936,-1.0,1.0,0.5559999942779541,0.01590000092983246,544.0,,,0.1664000004529953,7402.27978515625,21.0,6.0,100.0
6937,1.0,1.0,1.375,0.02160000056028366,544.0,,,0.16429999470710754,7392.06982421875,22.0,6.0,100.0
6938,-1.0,1.0,0.47099998593330383,0.03920000046491623,544.0,,,0.17299999296665192,7402.64990234375,21.0,34.0,100.0
6939,-1.0,1.0,2.191999912261963,0.015300000086426735,544.0,,,0.16899999976158142,7412.0498046875,20.0,1.0,100.0
6940,1.0,1.0,0.8059999942779541,0.012600000016391277,545.0,,,0.16660000383853912,7402.240234375,21.0,6.0,100.0
6941,-1.0,1.0,0.0020000000949949026,0.012799999676644802,545.0,,,0.16910000145435333,7412.02001953125,20.0,8.0,100.0
6942,0.0,0.0,0.0020000000949949026,0.012799999676644802,545.0,,,0.16910000145435333,-100.0,20.0,8.0,100.0
6943,-1.0,1.0,0.0020000000949949026,0.003599999938160181,545.0,,,0.16940000653266907,7421.16015625,19.0,1.0,100.0
6944,0.0,0.0,0.0020000000949949026,0.003599999938160181,545.0,,,0.16940000653266907,-100.0,19.0,1.0,100.0
6945,1.0,1.0,2.9860000610351562,0.02759999968111515,545.0,,,0.16680000722408295,7412.18017578125,20.0,1.0,100.0
6946,2.0,1.0,0.34200000762939453,0.031099999323487282,545.0,,,0.1624000072479248,7392.169921875,22.0,6.0,100.0
6947,1.0,1.0,2.1700000762939453,0.024700000882148743,545.0,,,0.1664000004529953,4100.14013671875,23.0,4.0,75.0
6948,-1.0,1.0,0.44699999690055847,0.01510000042617321,545.0,,,0.16439999639987946,7391.990234375,22.0,6.0,100.0
6949,-2.0,1.0,0.003000000026077032,0.003599999938160181,545.0,,,0.16689999401569366,7411.8798828125,20.0,1.0,100.0
6950,-2.0,1.0,0.0020000000949949026,0.003800000064074993,546.0,,,0.16920000314712524,7429.91015625,18.0,7.0,100.0
6951,0.0,0.0,0.0020000000949949026,0.003800000064074993,546.0,,,0.16920000314712524,-100.0,18.0,7.0,100.0
6952,-1.0,1.0,0.718999981880188,0.017000000923871994,546.0,,,0.16930000483989716,7438.330078125,17.0,9.0,100.0
6953,1.0,1.0,0.0020000000949949026,0.02329999953508377,546.0,,,0.1664000004529953,7430.1201171875,18.0,1.0,100.0
6954,0.0,0.0,0.0020000000949949026,0.02329999953508377,546.0,,,0.1664000004529953,-100.0,18.0,1.0,100.0
6955,-2.0,1.0,0.0020000000949949026,0.003800000064074993,546.0,,,0.16920000314712524,7445.91015625,16.0,2.0,100.0
6956,-2.0,1.0,0.9100000262260437,0.015200000256299973,546.0,,,0.17599999904632568,7460.14013671875,14.0,10.0,100.0
6957,2.0,1.0,0.9089999794960022,0.11990000307559967,546.0,,,0.16859999299049377,7447.35986328125,16.0,26.0,100.0
6958,1.0,1.0,1.2369999885559082,0.003700000001117587,546.0,,,0.1655000001192093,7438.1201171875,17.0,3.0,100.0
6959,-1.0,1.0,0.5120000243186951,0.02459999918937683,546.0,,,0.16840000450611115,7446.16015625,16.0,10.0,100.0
6960,-2.0,1.0,0.003000000026077032,0.0035000001080334187,547.0,,,0.1696999967098236,7459.919921875,14.0,1.0,100.0
6961,-2.0,1.0,1.1330000162124634,0.006599999964237213,547.0,,,0.1776999980211258,7472.0498046875,12.0,1.0,100.0
6962,0.0,0.0,1.1330000162124634,0.006599999964237213,547.0,,,0.1776999980211258,-100.0,12.0,1.0,100.0
6963,1.0,1.0,0.0,0.021700000390410423,547.0,,,0.16609999537467957,7466.35009765625,13.0,0.0,100.0
6964,-2.0,1.0,0.0020000000949949026,0.003700000001117587,547.0,,,0.16990000009536743,7477.169921875,11.0,1.0,100.0
6965,2.0,1.0,0.7730000019073486,0.04600000008940697,547.0,,,0.16210000216960907,7466.60009765625,13.0,14.0,100.0
6966,1.0,1.0,0.0020000000949949026,0.003599999938160181,547.0,,,0.16210000216960907,-40.18000030517578,14.0,1.0,0.0
6967,-2.0,1.0,1.0679999589920044,0.009200000204145908,547.0,,,0.16580000519752502,7471.93994140625,12.0,1.0,100.0
6968,-2.0,1.0,0.31700000166893005,0.003800000064074993,547.0,,,0.16979999840259552,7481.919921875,10.0,12.0,100.0
6969,2.0,1.0,0.003000000026077032,0.02500000037252903,547.0,,,0.16130000352859497,7472.080078125,12.0,2.0,100.0
6970,-1.0,1.0,0.0020000000949949026,0.03220000118017197,548.0,,,0.16529999673366547,7477.47021484375,11.0,1.0,100.0
6971,0.0,0.0,0.0020000000949949026,0.03220000118017197,548.0,,,0.16529999673366547,-100.0,11.0,1.0,100.0
6972,2.0,1.0,3.50600004196167,0.022199999541044235,548.0,,,0.1581999957561493,7466.259765625,13.0,1.0,100.0
6973,-1.0,1.0,0.671999990940094,0.03970000147819519,548.0,,,0.1729000061750412,7472.41015625,12.0,25.0,100.0
6974,2.0,1.0,0.9480000138282776,0.04780000075697899,548.0,,,0.18029999732971191,7460.60009765625,14.0,18.0,100.0
6975,0.0,0.0,0.9480000138282776,0.04780000075697899,548.0,,,0.18029999732971191,-100.0,14.0,18.0,100.0
6976,-2.0,1.0,0.003000000026077032,0.015399999916553497,548.0,,,0.1687999963760376,7472.0498046875,12.0,1.0,100.0
6977,2.0,1.0,0.31700000166893005,0.020400000736117363,548.0,,,0.16189999878406525,7460.02978515625,14.0,6.0,100.0
6978,2.0,1.0,0.5260000228881836,0.01979999989271164,548.0,,,0.15919999778270721,7445.990234375,16.0,9.0,100.0
6979,-2.0,1.0,0.0020000000949949026,0.0034000000450760126,548.0,,,0.16509999334812164,7459.85986328125,14.0,1.0,100.0
6980,0.0,0.0,0.0020000000949949026,0.0034000000450760126,549.0,,,0.16509999334812164,-100.0,14.0,1.0,100.0
6981,-2.0,1.0,3.6029999256134033,0.016499999910593033,549.0,,,0.17649999260902405,7472.16015625,12.0,1.0,100.0
6982,2.0,1.0,1.4450000524520874,0.025499999523162842,549.0,,,0.16189999878406525,7460.08984375,14.0,4.0,100.0
6983,-2.0,1.0,1.097000002861023,0.03889999911189079,549.0,,,0.17659999430179596,7472.43994140625,12.0,8.0,100.0
6984,0.0,0.0,1.097000002861023,0.03889999911189079,549.0,,,0.17659999430179596,-100.0,12.0,8.0,100.0
6985,2.0,1.0,1.2860000133514404,0.039500001817941666,549.0,,,0.16220000386238098,7460.27001953125,14.0,6.0,100.0
6986,2.0,1.0,0.0020000000949949026,0.03830000013113022,549.0,,,0.15680000185966492,7446.18994140625,16.0,1.0,100.0
6987,-1.0,1.0,0.5569999814033508,0.004000000189989805,549.0,,,0.15970000624656677,7453.0498046875,15.0,4.0,100.0
6988,1.0,1.0,0.15800000727176666,0.03310000151395798,549.0,,,0.15719999372959137,7446.1298828125,16.0,8.0,100.0
6989,-2.0,1.0,0.006000000052154064,0.019200000911951065,549.0,,,0.16279999911785126,7460.02001953125,14.0,3.0,100.0
6990,2.0,1.0,0.003000000026077032,0.003800000064074993,550.0,,,0.15729999542236328,7445.759765625,16.0,1.0,100.0
6991,1.0,1.0,0.609000027179718,0.01979999989271164,550.0,,,0.15549999475479126,7438.18994140625,17.0,2.0,100.0
6992,-2.0,1.0,0.9120000004768372,0.03579999879002571,550.0,,,0.16030000150203705,7453.4501953125,15.0,24.0,100.0
6993,-2.0,1.0,0.40700000524520874,0.042100001126527786,550.0,,,0.1662999987602234,7466.60009765625,13.0,20.0,100.0
6994,-2.0,1.0,1.00600004196167,0.003599999938160181,550.0,,,0.1696999967098236,7477.169921875,11.0,1.0,100.0
6995,-1.0,1.0,0.003000000026077032,0.003599999938160181,550.0,,,0.16990000009536743,7481.919921875,10.0,2.0,100.0
6996,-2.0,1.0,0.7300000190734863,0.05999999865889549,550.0,,,0.17059999704360962,7490.6298828125,8.0,8.0,100.0
6997,2.0,1.0,0.010999999940395355,0.0917000025510788,550.0,,,0.16019999980926514,7482.89990234375,10.0,1.0,100.0
6998,-2.0,1.0,0.003000000026077032,0.0038999998942017555,550.0,,,0.1703999936580658,7489.93017578125,8.0,1.0,100.0
6999,-1.0,1.0,2.181999921798706,0.0038999998942017555,550.0,,,0.17090000212192535,7493.18017578125,7.0,2.0,100.0
7000,-2.0,1.0,1.4670000076293945,0.023900000378489494,551.0,,,0.1889999955892563,7498.66015625,5.0,4.0,100.0
7001,0.0,0.0,1.4670000076293945,0.023900000378489494,551.0,,,0.1889999955892563,-100.0,5.0,4.0,100.0
7002,-2.0,1.0,1.055999994277954,0.05480000004172325,551.0,,,0.20679999887943268,7502.27001953125,3.0,9.0,100.0
7003,-2.0,1.0,0.0,0.004000000189989805,551.0,,,0.17640000581741333,7502.259765625,1.0,0.0,100.0
7004,-2.0,0.0,0.0,0.004000000189989805,551.0,,,0.17640000581741333,-100.0,1.0,0.0,100.0
7005,0.0,0.0,0.0,0.004000000189989805,551.0,,,0.17640000581741333,-100.0,1.0,0.0,100.0
7006,2.0,1.0,0.0,0.1145000010728836,551.0,,,0.13809999823570251,7502.16015625,3.0,0.0,100.0
7007,2.0,1.0,0.10400000214576721,0.11840000003576279,551.0,,,0.131400004029274,7499.1201171875,5.0,1.0,100.0
7008,0.0,0.0,0.10400000214576721,0.11840000003576279,551.0,,,0.131400004029274,-100.0,5.0,1.0,100.0
7009,2.0,1.0,0.7889999747276306,0.0869000032544136,551.0,,,0.13979999721050262,7493.830078125,7.0,10.0,100.0
7010,-2.0,1.0,1.8530000448226929,0.1216999962925911,552.0,,,0.14980000257492065,7499.39013671875,5.0,6.0,100.0
7011,1.0,1.0,4.605000019073486,0.09839999675750732,552.0,,,0.15109999477863312,7496.8701171875,6.0,1.0,100.0
7012,-1.0,1.0,4.590000152587891,0.003599999938160181,552.0,,,0.15790000557899475,7498.02001953125,5.0,1.0,100.0
7013,-2.0,1.0,0.4490000009536743,0.00430000014603138,552.0,,,0.1673000007867813,7501.14013671875,3.0,12.0,100.0
7014,0.0,0.0,0.4490000009536743,0.00430000014603138,552.0,,,0.1673000007867813,-100.0,3.0,12.0,100.0
7015,-2.0,1.0,4.360000133514404,0.715399980545044,552.0,,,0.32839998602867126,688.0499877929688,1.0,26.0,30.0
7016,2.0,1.0,0.009999999776482582,0.43299999833106995,552.0,,,0.21969999372959137,1882.1600341796875,3.0,2.0,50.0
7017,1.0,1.0,0.8180000185966492,0.12860000133514404,552.0,,,0.1445000022649765,7501.16015625,4.0,4.0,100.0
7018,1.0,1.0,1.2960000038146973,0.13920000195503235,552.0,,,0.1754000037908554,7499.93017578125,5.0,8.0,100.0
7019,2.0,1.0,0.0020000000949949026,0.07819999754428864,552.0,,,0.1469999998807907,7493.81982421875,7.0,2.0,100.0
7020,0.0,0.0,0.0020000000949949026,0.07819999754428864,553.0,,,0.1469999998807907,-100.0,7.0,2.0,100.0
7021,0.0,0.0,0.0020000000949949026,0.07819999754428864,553.0,,,0.1469999998807907,-100.0,7.0,2.0,100.0
7022,1.0,1.0,0.4410000145435333,0.003700000001117587,553.0,,,0.14339999854564667,7489.58984375,8.0,8.0,100.0
7023,2.0,1.0,0.7670000195503235,0.03669999912381172,553.0,,,0.1444000005722046,7482.009765625,10.0,9.0,100.0
7024,-1.0,1.0,0.003000000026077032,0.0035000001080334187,553.0,,,0.14659999310970306,7485.8798828125,9.0,1.0,100.0
7025,-1.0,1.0,0.0020000000949949026,0.003700000001117587,553.0,,,0.15049999952316284,7489.68017578125,8.0,1.0,100.0
7026,0.0,0.0,0.0020000000949949026,0.003700000001117587,553.0,,,0.15049999952316284,-100.0,8.0,1.0,100.0
7027,1.0,1.0,1.350000023841858,0.12559999525547028,553.0,,,0.16200000047683716,7487.58984375,9.0,15.0,100.0
7028,0.0,0.0,1.350000023841858,0.12559999525547028,553.0,,,0.16200000047683716,-100.0,9.0,15.0,100.0
7029,1.0,1.0,0.0020000000949949026,0.027699999511241913,553.0,,,0.14920000731945038,7481.9599609375,10.0,1.0,100.0
7030,-1.0,1.0,1.9900000095367432,0.003599999938160181,554.0,,,0.1527000069618225,7485.9501953125,9.0,1.0,100.0
7031,-2.0,1.0,3.2880001068115234,0.003599999938160181,554.0,,,0.15569999814033508,7492.990234375,7.0,1.0,100.0
7032,2.0,1.0,0.20800000429153442,0.04170000180602074,554.0,,,0.14830000698566437,7486.3798828125,9.0,14.0,100.0
7033,1.0,1.0,0.7089999914169312,0.10679999738931656,554.0,,,0.15780000388622284,7483.06005859375,10.0,31.0,100.0
7034,-1.0,1.0,0.003000000026077032,0.010200000368058681,554.0,,,0.1624000072479248,7486.16015625,9.0,1.0,100.0
7035,-1.0,1.0,0.9629999995231628,0.004000000189989805,554.0,,,0.16269999742507935,7489.830078125,8.0,7.0,100.0
7036,1.0,1.0,1.5770000219345093,0.125,554.0,,,0.16830000281333923,7487.669921875,9.0,9.0,100.0
7037,2.0,1.0,0.0020000000949949026,0.031599998474121094,554.0,,,0.15520000457763672,7477.33984375,11.0,1.0,100.0
7038,2.0,1.0,0.004999999888241291,0.04019999876618385,554.0,,,0.14990000426769257,7466.3798828125,13.0,4.0,100.0
7039,-2.0,1.0,1.034000039100647,0.04450000077486038,554.0,,,0.1679999977350235,7477.66015625,11.0,12.0,100.0
7040,0.0,0.0,1.034000039100647,0.04450000077486038,555.0,,,0.1679999977350235,-100.0,11.0,12.0,100.0
7041,0.0,0.0,1.034000039100647,0.04450000077486038,555.0,,,0.1679999977350235,-100.0,11.0,12.0,100.0
7042,0.0,0.0,1.034000039100647,0.04450000077486038,555.0,,,0.1679999977350235,-100.0,11.0,12.0,100.0
7043,2.0,1.0,0.0020000000949949026,0.05130000039935112,555.0,,,0.15389999747276306,7466.56005859375,13.0,1.0,100.0
7044,1.0,1.0,0.003000000026077032,0.014700000174343586,555.0,,,0.15189999341964722,7459.830078125,14.0,1.0,100.0
7045,-2.0,1.0,0.004999999888241291,0.003599999938160181,555.0,,,0.15760000050067902,7471.759765625,12.0,3.0,100.0
7046,1.0,1.0,0.5329999923706055,0.03060000017285347,555.0,,,0.1581999957561493,7466.35986328125,13.0,9.0,100.0
7047,1.0,1.0,0.0020000000949949026,0.03590000048279762,555.0,,,0.15559999644756317,7460.14013671875,14.0,3.0,100.0
7048,1.0,1.0,0.0020000000949949026,0.014000000432133675,555.0,,,0.1535000056028366,7453.08984375,15.0,1.0,100.0
7049,2.0,1.0,0.009999999776482582,0.021400000900030136,555.0,,,0.14980000257492065,7438.14013671875,17.0,1.0,100.0
7050,1.0,1.0,0.8579999804496765,0.018300000578165054,556.0,,,0.15049999952316284,7429.85986328125,18.0,31.0,100.0
7051,0.0,0.0,0.8579999804496765,0.018300000578165054,556.0,,,0.15049999952316284,-100.0,18.0,31.0,100.0
7052,1.0,1.0,1.5479999780654907,0.09679999947547913,556.0,,,0.16030000150203705,7422.2099609375,19.0,6.0,100.0
7053,1.0,1.0,0.6980000138282776,0.016699999570846558,556.0,,,0.1581999957561493,7411.93994140625,20.0,4.0,100.0
7054,2.0,1.0,0.004000000189989805,0.027899999171495438,556.0,,,0.1551000028848648,7392.0400390625,22.0,7.0,100.0
7055,-2.0,1.0,0.0020000000949949026,0.008500000461935997,556.0,,,0.15850000083446503,7411.83984375,20.0,1.0,100.0
7056,-2.0,1.0,0.0020000000949949026,0.003700000001117587,556.0,,,0.16030000150203705,7429.7998046875,18.0,2.0,100.0
7057,2.0,1.0,0.19499999284744263,0.02319999970495701,556.0,,,0.156700000166893,7412.0,20.0,6.0,100.0
7058,1.0,1.0,0.004000000189989805,0.0215000007301569,556.0,,,0.15530000627040863,7402.2099609375,21.0,8.0,100.0
7059,2.0,1.0,0.0020000000949949026,0.02500000037252903,556.0,,,0.15230000019073486,7381.22021484375,23.0,1.0,100.0
7060,2.0,0.0,0.0020000000949949026,0.02500000037252903,557.0,,,0.15230000019073486,-100.0,23.0,1.0,100.0
7061,-1.0,1.0,0.9150000214576721,0.0038999998942017555,557.0,,,0.15399999916553497,7391.72021484375,22.0,15.0,100.0
7062,2.0,1.0,0.5789999961853027,0.035100001841783524,557.0,,,0.15469999611377716,7370.1201171875,24.0,2.0,100.0
7063,-1.0,1.0,0.012000000104308128,0.0035000001080334187,557.0,,,0.15639999508857727,7381.0,23.0,1.0,100.0
7064,2.0,0.0,0.012000000104308128,0.0035000001080334187,557.0,,,0.15639999508857727,-100.0,23.0,1.0,100.0
7065,0.0,0.0,0.012000000104308128,0.0035000001080334187,557.0,,,0.15639999508857727,-100.0,23.0,1.0,100.0
7066,-2.0,1.0,0.5249999761581421,0.019899999722838402,557.0,,,0.1599999964237213,7402.25,21.0,44.0,100.0
7067,2.0,1.0,0.3009999990463257,0.03269999846816063,557.0,,,0.16060000658035278,7381.419921875,23.0,4.0,100.0
7068,-1.0,1.0,1.2070000171661377,0.010999999940395355,557.0,,,0.16519999504089355,7391.9501953125,22.0,10.0,100.0
7069,1.0,1.0,0.0020000000949949026,0.014800000004470348,557.0,,,0.15929999947547913,7381.18017578125,23.0,1.0,100.0
7070,2.0,0.0,0.0020000000949949026,0.014800000004470348,558.0,,,0.15929999947547913,-100.0,23.0,1.0,100.0
7071,0.0,0.0,0.0020000000949949026,0.014800000004470348,558.0,,,0.15929999947547913,-100.0,23.0,1.0,100.0
7072,-1.0,1.0,0.0020000000949949026,0.0034000000450760126,558.0,,,0.16140000522136688,7391.81005859375,22.0,1.0,100.0
7073,0.0,0.0,0.0020000000949949026,0.0034000000450760126,558.0,,,0.16140000522136688,-100.0,22.0,1.0,100.0
7074,2.0,1.0,0.0020000000949949026,0.02370000071823597,558.0,,,0.15800000727176666,7370.02001953125,24.0,1.0,100.0
7075,1.0,0.0,0.0020000000949949026,0.02370000071823597,558.0,,,0.15800000727176666,-100.0,24.0,1.0,100.0
7076,-1.0,1.0,0.2930000126361847,0.0035000001080334187,558.0,,,0.15970000624656677,7381.0400390625,23.0,4.0,100.0
7077,1.0,1.0,0.43299999833106995,0.021199999377131462,558.0,,,0.16349999606609344,7370.06005859375,24.0,12.0,100.0
7078,-1.0,1.0,0.0020000000949949026,0.003599999938160181,558.0,,,0.16169999539852142,7381.06982421875,23.0,1.0,100.0
7079,-1.0,1.0,0.4020000100135803,0.0035000001080334187,558.0,,,0.16189999878406525,7391.81982421875,22.0,6.0,100.0
7080,-1.0,1.0,0.5799999833106995,0.021400000900030136,559.0,,,0.1639000028371811,7402.31982421875,21.0,9.0,100.0
7081,2.0,1.0,0.0020000000949949026,0.026000000536441803,559.0,,,0.1599999964237213,7381.31982421875,23.0,2.0,100.0
7082,-1.0,1.0,0.5109999775886536,0.0035000001080334187,559.0,,,0.16210000216960907,7391.81982421875,22.0,10.0,100.0
7083,2.0,1.0,0.8370000123977661,0.05719999969005585,559.0,,,0.15850000083446503,7370.4501953125,24.0,31.0,100.0
7084,0.0,0.0,0.8370000123977661,0.05719999969005585,559.0,,,0.15850000083446503,-100.0,24.0,31.0,100.0
7085,-2.0,1.0,1.25,0.01979999989271164,559.0,,,0.16380000114440918,7392.0400390625,22.0,1.0,100.0
7086,1.0,1.0,0.0020000000949949026,0.019700000062584877,559.0,,,0.16300000250339508,7381.27978515625,23.0,2.0,100.0
7087,1.0,1.0,0.5590000152587891,0.019899999722838402,559.0,,,0.16130000352859497,7370.02001953125,24.0,12.0,100.0
7088,2.0,0.0,0.5590000152587891,0.019899999722838402,559.0,,,0.16130000352859497,-100.0,24.0,12.0,100.0
7089,0.0,0.0,0.5590000152587891,0.019899999722838402,559.0,,,0.16130000352859497,-100.0,24.0,12.0,100.0
7090,1.0,0.0,0.5590000152587891,0.019899999722838402,559.0,,,0.16130000352859497,-100.0,24.0,12.0,100.0
7091,0.0,0.0,0.5590000152587891,0.019899999722838402,559.0,,,0.16130000352859497,-100.0,24.0,12.0,100.0
7092,-2.0,1.0,1.2410000562667847,0.003800000064074993,559.0,,,0.1648000031709671,7391.85986328125,22.0,1.0,100.0
7093,-2.0,1.0,0.0020000000949949026,0.0035000001080334187,559.0,,,0.16660000383853912,7411.8798828125,20.0,1.0,100.0
7094,1.0,1.0,0.8299999833106995,0.0210999995470047,559.0,,,0.16459999978542328,7402.31982421875,21.0,13.0,100.0
7095,2.0,1.0,0.003000000026077032,0.03909999877214432,559.0,,,0.16269999742507935,7381.52001953125,23.0,1.0,100.0
7096,-1.0,1.0,0.003000000026077032,0.0035000001080334187,559.0,,,0.1647000014781952,7391.85009765625,22.0,1.0,100.0
7097,1.0,1.0,1.5080000162124634,0.02879999950528145,559.0,,,0.16269999742507935,7381.39013671875,23.0,10.0,100.0
7098,2.0,0.0,1.5080000162124634,0.02879999950528145,559.0,,,0.16269999742507935,-100.0,23.0,10.0,100.0
7099,2.0,0.0,1.5080000162124634,0.02879999950528145,559.0,,,0.16269999742507935,-100.0,23.0,10.0,100.0
7100,-2.0,1.0,0.5879999995231628,0.008799999952316284,559.0,,,0.16670000553131104,7402.18994140625,21.0,6.0,100.0
7101,0.0,0.0,0.5879999995231628,0.008799999952316284,559.0,,,0.16670000553131104,-100.0,21.0,6.0,100.0
7102,0.0,0.0,0.5879999995231628,0.008799999952316284,559.0,,,0.16670000553131104,-100.0,21.0,6.0,100.0
7103,-2.0,1.0,0.003000000026077032,0.003599999938160181,559.0,,,0.16850000619888306,7421.14990234375,19.0,1.0,100.0
7104,2.0,1.0,0.7400000095367432,0.06960000097751617,559.0,,,0.16410000622272491,7402.919921875,21.0,37.0,100.0
7105,1.0,1.0,1.975000023841858,0.040300000458955765,559.0,,,0.1679999977350235,5967.35009765625,22.0,10.0,90.0
7106,2.0,1.0,0.04600000008940697,0.004100000020116568,559.0,,,0.16040000319480896,7369.81005859375,24.0,2.0,100.0
7107,-1.0,1.0,0.7710000276565552,0.017000000923871994,559.0,,,0.1656000018119812,7381.27978515625,23.0,6.0,100.0
7108,-1.0,1.0,0.8140000104904175,0.015300000086426735,559.0,,,0.1679999977350235,7392.0400390625,22.0,7.0,100.0
7109,1.0,1.0,0.010999999940395355,0.004100000020116568,559.0,,,0.16599999368190765,7381.1298828125,23.0,1.0,100.0
7110,2.0,0.0,0.010999999940395355,0.004100000020116568,560.0,,,0.16599999368190765,-100.0,23.0,1.0,100.0
7111,2.0,0.0,0.010999999940395355,0.004100000020116568,560.0,,,0.16599999368190765,-100.0,23.0,1.0,100.0
7112,-2.0,1.0,0.0020000000949949026,0.003800000064074993,560.0,,,0.16820000112056732,7402.14990234375,21.0,1.0,100.0
7113,-2.0,1.0,1.0449999570846558,0.021400000900030136,560.0,,,0.1737000048160553,7421.43994140625,19.0,13.0,100.0
7114,0.0,0.0,1.0449999570846558,0.021400000900030136,560.0,,,0.1737000048160553,-100.0,19.0,13.0,100.0
7115,1.0,1.0,0.5879999995231628,0.006599999964237213,560.0,,,0.16609999537467957,7411.91015625,20.0,2.0,100.0
7116,0.0,0.0,0.5879999995231628,0.006599999964237213,560.0,,,0.16609999537467957,-100.0,20.0,2.0,100.0
7117,1.0,1.0,0.0,0.01640000008046627,560.0,,,0.1639000028371811,7402.25,21.0,0.0,100.0
7118,0.0,0.0,0.0,0.01640000008046627,560.0,,,0.1639000028371811,-100.0,21.0,0.0,100.0
7119,1.0,1.0,0.0020000000949949026,0.013299999758601189,560.0,,,0.16189999878406525,7391.93994140625,22.0,3.0,100.0
7120,2.0,1.0,0.48500001430511475,0.019300000742077827,561.0,,,0.15839999914169312,7369.97021484375,24.0,12.0,100.0
7121,1.0,0.0,0.48500001430511475,0.019300000742077827,561.0,,,0.15839999914169312,-100.0,24.0,12.0,100.0
7122,1.0,0.0,0.48500001430511475,0.019300000742077827,561.0,,,0.15839999914169312,-100.0,24.0,12.0,100.0
7123,1.0,0.0,0.48500001430511475,0.019300000742077827,561.0,,,0.15839999914169312,-100.0,24.0,12.0,100.0
7124,-2.0,1.0,1.7280000448226929,0.0034000000450760126,561.0,,,0.16200000047683716,7391.81982421875,22.0,2.0,100.0
7125,-1.0,1.0,0.8809999823570251,0.008700000122189522,561.0,,,0.16410000622272491,7402.16015625,21.0,2.0,100.0
7126,-1.0,1.0,0.44999998807907104,0.011300000362098217,561.0,,,0.1662999987602234,7411.97021484375,20.0,4.0,100.0
7127,2.0,1.0,1.031999945640564,0.041999999433755875,561.0,,,0.17219999432563782,7392.43017578125,22.0,26.0,100.0
7128,2.0,1.0,2.4049999713897705,0.06300000101327896,561.0,,,0.16050000488758087,7370.5400390625,24.0,13.0,100.0
7129,-1.0,1.0,0.6050000190734863,0.0066999997943639755,561.0,,,0.16249999403953552,7381.1201171875,23.0,4.0,100.0
7130,-2.0,1.0,0.4909999966621399,0.003700000001117587,562.0,,,0.1664000004529953,7402.1298828125,21.0,12.0,100.0
7131,1.0,1.0,0.0,0.0034000000450760126,562.0,,,0.16419999301433563,7391.83984375,22.0,0.0,100.0
7132,0.0,0.0,0.0,0.0034000000450760126,562.0,,,0.16419999301433563,-100.0,22.0,0.0,100.0
7133,1.0,1.0,0.0,0.0034000000450760126,562.0,,,0.16220000386238098,7381.06982421875,23.0,0.0,100.0
7134,-1.0,1.0,1.9709999561309814,0.0035000001080334187,562.0,,,0.16410000622272491,7391.83984375,22.0,1.0,100.0
7135,0.0,0.0,1.9709999561309814,0.0035000001080334187,562.0,,,0.16410000622272491,-100.0,22.0,1.0,100.0
7136,0.0,0.0,1.9709999561309814,0.0035000001080334187,562.0,,,0.16410000622272491,-100.0,22.0,1.0,100.0
7137,2.0,1.0,1.50600004196167,0.019500000402331352,562.0,,,0.16030000150203705,7370.0,24.0,1.0,100.0
7138,2.0,0.0,1.50600004196167,0.019500000402331352,562.0,,,0.16030000150203705,-100.0,24.0,1.0,100.0
7139,2.0,0.0,1.50600004196167,0.019500000402331352,562.0,,,0.16030000150203705,-100.0,24.0,1.0,100.0
7140,1.0,0.0,1.50600004196167,0.019500000402331352,562.0,,,0.16030000150203705,-100.0,24.0,1.0,100.0
7141,-1.0,1.0,0.6700000166893005,0.016499999910593033,562.0,,,0.1624000072479248,7381.240234375,23.0,12.0,100.0
7142,-1.0,1.0,1.8339999914169312,0.013299999758601189,562.0,,,0.16449999809265137,7391.97021484375,22.0,4.0,100.0
7143,-1.0,1.0,0.0020000000949949026,0.003599999938160181,562.0,,,0.16660000383853912,7402.1298828125,21.0,1.0,100.0
7144,2.0,1.0,0.6869999766349792,0.006899999920278788,562.0,,,0.1624000072479248,7381.1201171875,23.0,3.0,100.0
7145,-1.0,1.0,0.453000009059906,0.009700000286102295,562.0,,,0.16619999706745148,7391.9501953125,22.0,10.0,100.0
7146,1.0,1.0,0.003000000026077032,0.01510000042617321,562.0,,,0.16419999301433563,7381.240234375,23.0,1.0,100.0
7147,1.0,1.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,7369.91015625,24.0,1.0,100.0
7148,1.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
7149,2.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
7150,2.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
7151,2.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
7152,0.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
7153,1.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
7154,2.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
7155,2.0,0.0,1.7300000190734863,0.004900000058114529,562.0,,,0.1679999977350235,-100.0,24.0,1.0,100.0
