timestamp,avg_execution_time,throughput,requests,replicas,avg_cpu,avg_mem,cold,idle_on,busy,init_total,init_reserved,nsgd_cost,has_rejection,proxy_requests,proxy_rejections,avg_response_latency_ms,p99_response_latency_ms
1777951816.520755,3.793,100.0,4,12,0.0708,0.1901,12,12,0,0,0,24,False,6,0,4185.8,5478.89
1777951846.53309,3.718,100.0,14,12,0.1406,0.2031,0,0,12,12,12,1472,True,20,0,3413.3,7158.63
1777951876.5496917,5.737,60.38,53,24,0.3366,0.1882,0,24,0,0,0,48,False,54,18,6909.81,10313.76
1777951906.5621507,2.132,100.0,4,24,0.0262,0.1638,0,23,1,0,0,47,False,5,0,2577.98,2657.03
1777951936.5765731,5.26,76.92,13,13,0.1202,0.2055,11,9,4,0,0,22,False,16,3,4713.58,10121.47
1777951966.591887,3.284,100.0,13,13,0.1224,0.1951,11,13,0,0,0,26,False,17,0,3271.76,4939.41
1777951996.6071167,4.28,65.38,52,24,0.3503,0.1775,0,23,1,0,0,47,False,45,15,6267.43,10649.58
1777952026.6204429,3.025,100.0,16,24,0.1318,0.1729,0,24,0,0,0,48,False,16,0,2970.63,6143.36
1777952056.6339166,4.17,100.0,6,13,0.0029,0.1835,11,12,1,0,0,25,False,5,0,4174.23,5077.71
1777952086.6460133,3.711,100.0,16,13,0.1505,0.1897,11,13,0,0,0,26,False,14,0,3714.6,7160.89
1777952116.6585984,3.506,80.0,20,13,0.2097,0.1975,11,13,0,0,0,26,False,18,4,5002.8,10282.94
1777952146.6719658,4.276,88.24,34,24,0.2019,0.2079,0,19,5,0,0,43,False,39,13,6168.25,10585.64
1777952176.6852696,3.817,95.45,22,24,0.2015,0.1835,0,24,0,0,0,48,False,23,5,5629.3,10291.91
1777952206.6984963,3.426,94.74,19,24,0.1493,0.178,0,23,1,0,0,47,False,17,1,3716.13,8849.04
1777952236.7101917,2.861,100.0,25,24,0.1467,0.1771,0,21,3,0,0,45,False,25,0,2791.26,6259.22
1777952266.7227366,3.56,100.0,38,24,0.2511,0.1775,0,19,5,0,0,43,False,40,0,3327.0,6220.5
1777952296.7415068,3.279,100.0,12,24,0.0932,0.181,0,24,0,0,0,48,False,15,0,3553.43,5655.46
1777952326.7602034,3.14,88.89,9,15,0.0157,0.1821,9,11,4,0,0,26,False,14,1,2903.7,4782.29
1777952356.7798557,6.043,100.0,3,15,0.0694,0.1821,9,13,2,0,0,28,False,6,0,4507.76,5931.35
1777952386.7941449,3.002,88.24,17,13,0.1357,0.1953,11,12,1,0,0,25,False,16,2,4024.15,10007.03
1777952416.8156216,3.657,97.14,35,24,0.1158,0.1933,0,19,5,0,0,43,False,40,1,3944.99,7285.48
1777952446.8273678,2.589,87.5,16,24,0.0887,0.1598,0,24,0,0,0,48,False,21,2,4363.64,10290.23
1777952476.8389843,1.585,100.0,2,21,0.0548,0.1678,3,21,0,0,0,42,False,2,0,1588.67,1573.73
1777952506.8533878,2.788,100.0,18,13,0.0689,0.1827,11,13,0,0,0,26,False,17,0,2952.74,5386.69
1777952536.8669536,1.438,100.0,2,11,0.0238,0.1887,13,9,2,0,0,20,False,2,0,1441.49,1309.0
1777952566.8795557,3.421,100.0,18,11,0.2271,0.1955,13,9,2,0,0,20,False,17,0,3409.23,5915.83
1777952596.8992946,4.143,83.33,54,24,0.3942,0.1846,0,24,0,0,0,48,False,46,7,4531.97,10153.24
1777952626.9113402,3.424,100.0,33,24,0.1237,0.1707,0,22,2,0,0,46,False,31,0,3557.19,8093.56
1777952656.9298916,2.554,90.0,20,24,0.085,0.171,0,24,0,0,0,48,False,19,2,3456.8,10210.83
1777952686.9420178,3.278,100.0,3,19,0.0274,0.1741,5,16,3,0,0,35,False,3,0,3281.52,4063.15
1777952716.9547944,4.567,63.46,52,24,0.3303,0.1822,0,24,0,0,0,48,False,47,16,5937.85,11224.1
1777952746.969031,3.146,93.33,15,24,0.0804,0.1795,0,24,0,0,0,48,False,14,1,3530.28,6009.1
1777952776.9816573,2.874,100.0,16,19,0.0443,0.189,5,19,0,0,0,38,False,17,3,4216.67,10598.42
1777952806.9944572,2.972,100.0,19,19,0.063,0.1872,5,17,2,0,0,36,False,17,1,3395.34,7462.91
1777952837.0071018,3.47,100.0,33,24,0.0679,0.1919,0,15,9,0,0,39,False,37,0,4023.78,8990.99
1777952867.0211284,3.35,100.0,19,24,0.1317,0.1692,0,21,3,0,0,45,False,23,2,4844.75,10139.25
1777952897.0352921,5.142,75.0,4,19,0.05,0.1728,5,19,0,0,0,38,False,6,1,5363.33,5170.37
1777952927.0480683,3.1,100.0,19,13,0.1714,0.1891,11,13,0,0,0,26,False,16,0,3104.23,6104.64
1777952957.061781,3.772,94.12,34,24,0.1886,0.2056,0,13,11,0,0,37,False,37,7,3753.24,10043.17
1777952987.0744927,3.763,96.43,28,24,0.2148,0.1718,0,18,6,0,0,42,False,33,1,4016.38,9400.01
1777953017.0880444,3.572,100.0,4,24,0.0618,0.1707,0,24,0,0,0,48,False,10,1,6200.53,9786.43
1777953047.10097,3.143,100.0,19,24,0.0726,0.1809,0,24,0,0,0,48,False,16,0,3146.77,5686.26
1777953077.112869,3.087,100.0,21,23,0.0846,0.1857,1,22,1,0,0,45,False,18,0,3094.63,5762.02
1777953107.1274903,3.623,92.45,53,23,0.3123,0.2001,1,23,0,0,0,46,False,47,4,4125.22,10849.26
1777953137.1396744,3.271,100.0,15,23,0.0856,0.1832,1,23,0,0,0,46,False,14,0,3182.45,4963.22
1777953167.153092,2.955,100.0,20,18,0.0072,0.1856,6,18,0,0,0,36,False,18,0,3020.51,4855.51
1777953197.1654913,2.154,100.0,20,18,0.1019,0.1794,6,18,0,0,0,36,False,18,0,2116.1,4408.26
1777953227.1786063,3.05,100.0,45,24,0.0559,0.2018,0,19,5,0,0,43,False,40,0,3247.58,6174.93
1777953257.192665,2.687,90.0,20,24,0.1505,0.1725,0,23,1,0,0,47,False,20,3,4444.89,10178.43
1777953287.2049098,3.119,100.0,2,17,0.0127,0.1809,7,12,5,0,0,29,False,4,0,3887.13,5008.81
1777953317.2185314,3.289,81.25,16,17,0.1312,0.1898,7,16,1,0,0,33,False,17,3,4429.19,10278.28
1777953347.2305393,3.293,100.0,21,17,0.1641,0.1917,7,17,0,0,0,34,False,19,0,3229.17,5982.39
1777953377.2442865,3.571,88.57,35,24,0.1097,0.2079,0,16,8,0,0,40,False,35,5,4992.07,10175.18
1777953407.2556005,3.183,83.33,18,24,0.2094,0.1865,0,23,1,0,0,47,False,23,9,6239.7,10657.6
1777953437.2682931,1.817,100.0,2,19,0.0526,0.1746,5,17,2,0,0,36,False,3,1,5331.32,1940.7
1777953467.2808712,3.468,100.0,20,14,0.169,0.1818,10,14,0,0,0,28,False,19,0,3698.8,8184.81
1777953497.2953162,2.829,100.0,18,13,0.1298,0.1817,11,13,0,0,0,26,False,16,0,2843.0,4914.62
1777953527.3109658,2.989,100.0,8,24,0.0325,0.1818,0,15,9,0,0,39,False,19,2,2907.01,5044.4
1777953557.3273149,4.046,85.0,40,24,0.2214,0.1883,0,24,0,0,0,48,False,42,5,4803.43,10145.3
1777953587.3408947,2.296,100.0,9,24,0.0278,0.1739,0,16,8,0,0,40,False,8,0,2300.42,3913.55
1777953617.3545716,2.576,100.0,8,18,0.0325,0.1832,6,18,0,0,0,36,False,15,0,2482.8,4703.94
1777953647.366818,2.895,100.0,15,15,0.058,0.1888,9,15,0,0,0,30,False,13,0,2898.23,5807.99
1777953677.381792,1.574,100.0,4,11,0.02,0.1835,9,2,9,4,0,33,False,7,0,1707.63,2058.98
1777953707.39535,3.754,82.98,47,22,0.3258,0.1708,2,13,9,0,0,35,False,46,7,3940.79,10334.26
1777953737.4086573,2.681,100.0,16,22,0.0626,0.1689,2,20,2,0,0,42,False,23,0,2722.52,4724.8
1777953767.4427843,3.006,100.0,8,19,0.0551,0.1714,5,19,0,0,0,38,False,8,0,2907.53,4572.43
1777953797.461816,2.289,100.0,18,15,0.1053,0.1914,9,15,0,0,0,30,False,15,0,2293.11,3619.12
1777953827.4740314,3.359,81.25,48,24,0.1933,0.2422,0,24,0,0,0,48,False,45,10,4044.76,10293.4
1777953857.4878988,2.751,100.0,9,24,0.0602,0.1595,0,23,1,0,0,47,False,11,0,3281.62,4791.73
1777953887.5003066,3.36,100.0,7,14,0.0387,0.1768,10,13,1,0,0,27,False,7,0,3121.01,3608.19
1777953917.514675,2.348,100.0,19,14,0.06,0.1866,10,14,0,0,0,28,False,17,0,2305.96,5588.02
1777953947.5267365,2.0,100.0,14,14,0.0309,0.1886,10,12,2,0,0,26,False,15,0,2402.77,4485.35
1777953977.5387118,4.824,100.0,6,11,0.0538,0.1833,13,9,2,0,0,20,False,6,0,4290.12,7779.04
1777954007.5522854,3.632,76.0,50,24,0.4321,0.2119,0,23,1,0,0,47,False,43,10,4929.2,10530.89
1777954037.5653758,4.195,94.74,19,24,0.1581,0.1721,0,24,0,0,0,48,False,17,1,4463.53,9472.09
1777954067.579928,3.568,100.0,20,24,0.1097,0.1911,0,23,1,0,0,47,False,17,0,3571.2,6323.87
1777954097.5923774,2.79,100.0,18,17,0.0242,0.1811,7,17,0,0,0,34,False,17,0,2951.24,5007.63
1777954127.6068618,3.987,50.0,2,11,0.0435,0.1834,13,8,3,0,0,19,False,3,1,2825.69,2959.14
1777954157.6220124,4.881,74.0,50,24,0.3267,0.1576,0,20,4,0,0,44,False,47,11,5192.77,10404.0
1777954187.6348605,4.222,100.0,13,24,0.0839,0.163,0,24,0,0,0,48,False,14,0,4019.81,6638.02
1777954217.647355,2.495,100.0,12,16,0.0258,0.1784,8,14,2,0,0,30,False,15,0,2688.99,4984.86
1777954247.659421,3.343,90.0,10,15,0.0491,0.1851,9,9,6,0,0,24,False,13,1,3620.19,8815.15
1777954277.6728168,4.282,100.0,9,15,0.0553,0.1891,9,14,1,0,0,29,False,11,0,4422.76,6887.95
1777954307.6849113,3.801,83.64,55,24,0.2908,0.1741,0,17,7,0,0,41,False,49,8,3834.39,10294.12
1777954337.6974187,5.487,85.71,7,24,0.0672,0.1714,0,24,0,0,0,48,False,10,1,5303.67,7395.75
1777954367.7095246,2.65,100.0,20,15,0.0499,0.1842,9,15,0,0,0,30,False,17,0,2653.92,4022.85
1777954397.7238255,1.437,100.0,2,12,0.0165,0.1825,12,10,2,0,0,22,False,7,0,2483.28,4255.35
1777954427.7356472,2.708,100.0,10,12,0.1393,0.189,12,12,0,0,0,24,False,11,0,3041.48,4418.33
1777954457.7498388,3.563,100.0,4,12,0.059,0.189,12,9,3,0,0,21,False,4,0,3567.62,3744.23
1777954487.7639062,3.585,80.43,46,24,0.3173,0.1674,0,22,2,0,0,46,False,41,8,3859.1,10268.18
1777954517.784144,2.3,100.0,16,24,0.0407,0.1643,0,24,0,0,0,48,False,16,0,2562.24,4972.22
1777954547.797579,3.173,50.0,2,11,0.0241,0.1834,14,10,0,0,0,20,False,3,1,2449.88,3177.32
1777954577.8116457,3.262,83.33,18,10,0.213,0.2031,14,10,0,0,0,20,False,17,3,4369.43,10128.8
1777954607.8250856,2.939,88.89,18,10,0.2725,0.212,14,10,0,0,0,20,False,16,2,3834.63,10023.36
1777954637.8426955,3.661,89.19,37,24,0.09,0.2067,0,17,7,0,0,41,False,39,6,3947.66,10150.67
1777954667.8560445,3.06,86.96,23,24,0.1841,0.1663,0,24,0,0,0,48,False,25,3,4553.23,10164.0
1777954697.8684502,2.862,100.0,18,21,0.0318,0.1734,3,21,0,0,0,42,False,17,0,3527.83,7228.59
1777954727.8814216,2.391,100.0,3,11,0.005,0.1827,13,7,4,0,0,18,False,5,0,2382.22,3038.38
1777954757.8958046,4.601,100.0,18,11,0.2117,0.1917,13,11,0,0,0,22,False,15,0,4604.56,8445.07
1777954787.9279263,3.455,72.55,51,24,0.3885,0.1831,0,17,7,0,0,41,False,44,12,4368.62,10570.58
1777954817.940757,2.958,100.0,15,24,0.1322,0.1666,0,24,0,0,0,48,False,17,0,2798.63,4639.54
1777954847.9529395,2.17,100.0,8,18,0.0085,0.1744,6,12,6,0,0,30,False,11,0,2656.55,4273.71
1777954877.966128,4.135,80.0,15,15,0.1034,0.1871,9,9,6,0,0,24,False,15,3,5092.7,10165.93
1777954907.9820101,3.771,100.0,8,15,0.0861,0.1795,9,14,1,0,0,29,False,10,0,3476.73,5522.07
1777954937.9955788,4.112,83.33,48,24,0.2849,0.2354,0,21,3,0,0,45,False,46,10,5368.89,10470.86
1777954968.009247,2.703,100.0,15,24,0.1483,0.1662,0,24,0,0,0,48,False,16,0,2910.94,5631.65
1777954998.02193,2.527,100.0,14,22,0.0307,0.1806,2,21,1,0,0,43,False,16,0,2885.44,5081.74
1777955028.0348117,4.409,100.0,2,16,0.0291,0.1834,8,10,6,0,0,26,False,5,0,3855.7,6977.9
1777955058.049057,5.165,82.35,17,16,0.162,0.1932,8,10,6,0,0,26,False,16,3,5937.15,10491.8
1777955088.0622354,4.834,92.0,50,24,0.3116,0.1773,0,23,1,0,0,47,False,48,4,5001.97,10398.55
1777955118.074717,2.709,100.0,13,24,0.0697,0.1704,0,23,1,0,0,47,False,12,0,2603.43,3854.21
1777955148.0879595,3.09,95.45,22,19,0.0881,0.1776,5,19,0,0,0,38,False,19,1,3338.09,5318.47
1777955178.1053333,3.536,93.75,16,17,0.038,0.1887,7,17,0,0,0,34,False,16,2,4643.48,10006.21
1777955208.1209946,1.591,50.0,2,9,0.0028,0.1841,15,9,0,0,0,18,False,4,1,1697.88,1847.25
1777955238.1334438,4.026,68.75,48,24,0.3975,0.2278,0,24,0,0,0,48,False,44,15,5164.73,10253.8
1777955268.1455216,3.275,94.12,17,24,0.1414,0.168,0,23,1,0,0,47,False,15,1,3739.27,9967.99
1777955298.1589384,3.685,100.0,21,23,0.1183,0.1813,1,23,0,0,0,46,False,19,1,4051.44,8762.62
1777955328.1745074,2.478,100.0,18,19,0.0464,0.1736,5,18,1,0,0,37,False,15,0,2481.41,4710.22
1777955358.190818,4.039,100.0,4,14,0.033,0.1845,10,1,13,0,0,15,False,6,0,3516.95,5269.62
1777955388.2055614,4.198,88.46,52,24,0.2963,0.1727,0,19,5,0,0,43,False,52,5,4551.74,10137.41
1777955418.2189581,3.512,100.0,7,24,0.0887,0.1625,0,24,0,0,0,48,False,7,0,3413.1,4389.2
1777955448.2324328,2.24,95.0,20,15,0.1005,0.1884,9,14,1,0,0,29,False,17,1,2339.17,3742.58
1777955478.2442875,3.406,94.74,19,11,0.127,0.1892,13,10,1,0,0,21,False,18,2,4046.09,10141.21
1777955508.2566226,4.27,92.31,52,24,0.2883,0.1664,0,24,0,0,0,48,False,47,4,4034.49,8845.71
1777955538.2701917,3.579,100.0,16,24,0.0347,0.1717,0,24,0,0,0,48,False,15,0,3441.31,6603.56
1777955568.2822032,2.843,100.0,4,17,0.0167,0.1763,7,15,2,0,0,32,False,7,0,2938.99,5087.7
1777955598.295166,2.599,100.0,12,16,0.1107,0.1755,8,9,7,0,0,25,False,16,0,2609.53,5012.44
1777955628.307609,3.865,66.67,18,16,0.1316,0.194,8,14,2,0,0,30,False,19,5,5277.36,10450.19
1777955658.3203998,4.207,93.33,45,24,0.3484,0.1835,0,19,5,0,0,43,False,45,3,4285.36,10022.83
1777955688.3338695,2.965,90.91,11,24,0.0791,0.1632,0,24,0,0,0,48,False,12,1,3719.58,8586.47
1777955718.346945,2.132,92.31,13,16,0.0298,0.1872,8,11,5,0,0,27,False,12,1,2019.8,3229.67
1777955748.3587017,3.203,100.0,9,12,0.0872,0.1823,12,7,5,0,0,19,False,12,0,2959.84,4323.53
1777955778.3717327,4.377,83.33,12,12,0.2105,0.1889,12,10,2,0,0,22,False,13,2,5050.5,10174.55
1777955808.3849363,4.639,76.0,50,22,0.3586,0.2074,2,20,2,0,0,42,False,45,10,5691.19,10270.53
1777955838.397565,3.296,100.0,18,22,0.1716,0.1833,2,21,1,0,0,43,False,15,0,3299.62,6164.2
1777955868.4102705,3.6,100.0,20,20,0.0916,0.1897,4,20,0,0,0,40,False,19,0,3428.89,6391.77
1777955898.422909,3.618,88.24,17,20,0.1154,0.1894,4,19,1,0,0,39,False,16,2,4617.45,10043.11
1777955928.4351249,3.687,100.0,4,15,0.0133,0.1806,0,0,15,9,0,60,False,9,0,3180.63,4295.89
1777955958.4504545,4.344,76.19,42,24,0.332,0.1881,0,23,1,0,0,47,False,41,9,5430.89,10250.08
1777955988.463075,3.606,100.0,15,24,0.0749,0.1744,0,23,1,0,0,47,False,13,0,3609.62,6929.99
1777956018.4974215,3.029,100.0,18,19,0.0582,0.1829,5,19,0,0,0,38,False,18,0,3070.47,5242.45
1777956048.5088592,1.681,100.0,2,16,0.0156,0.1852,8,15,1,0,0,31,False,5,0,1723.11,1811.72
1777956078.5217578,3.507,100.0,14,12,0.1521,0.1944,12,12,0,0,0,24,False,14,0,3704.54,5949.35
1777956108.534924,3.929,91.84,49,24,0.3127,0.2077,0,24,0,0,0,48,False,45,6,4435.29,10231.37
1777956138.5470293,2.729,100.0,18,24,0.0919,0.167,0,24,0,0,0,48,False,16,0,2739.49,5340.75
1777956168.5626075,1.977,100.0,19,21,0.0211,0.1672,3,21,0,0,0,42,False,18,1,2326.59,4229.78
1777956198.575284,2.427,100.0,19,19,0.0241,0.177,5,17,2,0,0,36,False,16,0,2431.45,3447.85
1777956228.5885706,4.072,100.0,2,11,0.0288,0.1833,13,11,0,0,0,22,False,4,0,4913.08,6263.84
1777956258.6012893,4.858,64.71,51,24,0.3209,0.2442,0,23,1,0,0,47,False,43,15,6724.12,10267.03
1777956288.6142194,3.216,100.0,16,24,0.1294,0.1675,0,24,0,0,0,48,False,17,0,3336.32,6471.58
1777956318.629051,3.877,75.0,4,14,0.0326,0.1722,10,11,3,0,0,25,False,9,1,3022.23,5670.69
1777956348.6406841,3.405,100.0,14,14,0.1061,0.1762,10,14,0,0,0,28,False,13,0,3238.24,8109.49
1777956378.653227,2.374,100.0,18,14,0.1156,0.187,10,14,0,0,0,28,False,16,0,2337.46,3694.78
1777956408.6661773,3.672,100.0,51,18,0.2742,0.1932,6,18,0,0,0,36,False,45,0,3579.42,8968.87
1777956438.678394,3.207,100.0,18,18,0.1159,0.1882,6,17,1,0,0,35,False,15,0,3210.45,6329.23
1777956468.6904109,3.197,100.0,10,17,0.0529,0.1767,7,16,1,0,0,33,False,13,0,2826.65,4970.83
1777956498.703292,2.971,100.0,13,11,0.0906,0.1898,10,3,8,3,0,29,False,14,0,2760.85,4978.9
1777956528.7161896,3.72,92.59,27,24,0.1991,0.1902,0,12,12,0,0,36,False,40,2,4241.22,10159.75
1777956558.731174,4.736,90.32,31,24,0.2913,0.1695,0,23,1,0,0,47,False,28,3,5371.38,11269.98
1777956588.743549,2.146,100.0,2,24,0.0123,0.1711,0,23,1,0,0,47,False,4,0,2829.83,2599.08
1777956618.7594538,3.392,100.0,18,11,0.1611,0.1991,13,11,0,0,0,22,False,16,0,3303.17,5546.77
1777956648.77158,4.192,100.0,19,11,0.1154,0.2005,13,11,0,0,0,22,False,17,0,4031.69,9748.25
1777956678.7840433,3.82,98.0,50,24,0.1139,0.2137,0,24,0,0,0,48,False,46,3,4334.12,10261.72
1777956708.79647,3.318,100.0,18,24,0.1198,0.1813,0,24,0,0,0,48,False,15,0,3322.63,6998.32
1777956738.8088636,1.718,100.0,8,20,0.0103,0.1803,4,20,0,0,0,40,False,13,0,1991.35,3367.6
1777956768.823385,3.285,87.5,8,15,0.1039,0.1853,9,9,6,0,0,24,False,9,1,3043.02,3106.01
1777956798.838307,3.264,95.45,22,15,0.184,0.1881,9,5,10,0,0,20,False,30,1,3556.24,6677.65
1777956828.852125,3.499,100.0,46,24,0.2549,0.1754,0,22,2,0,0,46,False,44,0,3406.31,7343.31
1777956858.8658197,3.934,100.0,4,24,0.0326,0.1634,0,19,5,0,0,43,False,14,0,2877.64,4370.48
1777956888.8774216,2.756,100.0,7,16,0.0601,0.1803,8,16,0,0,0,32,False,9,0,2537.28,3614.76
1777956918.890715,3.754,93.75,16,13,0.0496,0.1913,11,12,1,0,0,25,False,16,2,4542.69,10045.51
1777956948.902556,5.353,84.62,52,24,0.34,0.1943,0,23,1,0,0,47,False,48,6,5984.14,10371.2
1777956978.914767,5.16,85.71,14,24,0.1313,0.1765,0,24,0,0,0,48,False,14,2,5421.54,10185.73
1777957008.9270687,3.457,50.0,2,18,0.0123,0.1758,6,13,5,0,0,31,False,9,1,3321.88,4260.39
1777957038.9410126,4.12,100.0,10,16,0.1476,0.1802,8,15,1,0,0,31,False,11,0,4103.54,4910.91
1777957068.9553237,3.163,100.0,18,16,0.1642,0.1861,8,16,0,0,0,32,False,16,0,3054.29,5702.25
1777957098.9674182,4.764,92.45,53,24,0.2203,0.2325,0,21,3,0,0,45,False,48,4,5078.31,10242.39
1777957128.9806938,3.296,100.0,16,24,0.1159,0.1713,0,24,0,0,0,48,False,15,0,3176.55,6684.2
1777957158.9938316,2.363,100.0,3,13,0.0294,0.1829,11,9,4,0,0,22,False,6,0,2890.48,4156.92
1777957189.0065928,2.866,100.0,15,12,0.1184,0.1941,12,12,0,0,0,24,False,16,0,2886.9,4974.91
1777957219.0188925,4.275,100.0,14,12,0.1419,0.1973,12,12,0,0,0,24,False,13,0,4103.68,7391.65
1777957249.0320406,2.2,100.0,8,17,0.0356,0.1878,2,2,15,5,0,44,False,17,0,3322.14,4961.35
1777957279.0492315,5.415,81.82,33,22,0.2319,0.1654,2,18,4,0,0,40,False,29,5,6238.98,10202.41
1777957309.0628889,2.805,100.0,19,22,0.1174,0.1631,2,22,0,0,0,44,False,18,0,2673.53,4376.19
1777957339.0777292,2.96,100.0,19,17,0.0837,0.1844,7,17,0,0,0,34,False,16,0,2963.93,5047.99
1777957369.0898995,3.228,100.0,2,15,0.0269,0.1773,9,10,5,0,0,25,False,4,0,3280.18,3700.55
1777957399.1048186,3.231,100.0,21,24,0.2154,0.1905,0,2,22,0,0,26,False,37,4,3273.67,6094.79
1777957429.1183968,4.315,63.16,38,24,0.2367,0.1602,0,23,1,0,0,47,False,38,14,6644.89,10728.08
1777957459.1317954,1.991,100.0,4,24,0.0636,0.1615,0,22,2,0,0,46,False,5,0,2309.26,3267.38
1777957489.1491573,2.345,100.0,18,14,0.0988,0.1767,10,2,12,0,0,16,False,17,0,2283.87,4156.44
1777957519.163073,4.626,100.0,20,14,0.1315,0.1805,10,6,8,0,0,20,False,21,0,4193.59,8505.61
1777957549.178123,3.916,74.51,51,24,0.3081,0.1783,0,21,3,0,0,45,False,52,11,5072.46,10492.34
1777957579.190921,2.447,80.0,5,24,0.0782,0.1706,0,22,2,0,0,46,False,11,1,2998.93,4839.03
1777957609.2046778,2.821,100.0,14,19,0.0964,0.1753,5,17,2,0,0,36,False,12,0,2824.75,4883.65
1777957639.216773,4.084,88.89,18,16,0.226,0.1938,8,15,1,0,0,31,False,17,2,5019.76,10130.55
1777957669.2293196,3.45,93.88,49,24,0.3622,0.192,0,23,1,0,0,47,False,45,4,4227.63,10060.78
1777957699.2422283,4.066,88.89,18,24,0.1318,0.1841,0,24,0,0,0,48,False,17,2,4653.75,10062.78
1777957729.2557788,6.105,100.0,2,14,0.0094,0.1818,10,4,10,0,0,18,False,2,0,6108.75,3991.2
1777957759.270013,4.011,100.0,20,13,0.1744,0.1827,11,9,4,0,0,22,False,17,0,4016.47,8104.5
1777957789.2832935,3.486,100.0,20,13,0.2208,0.1916,11,13,0,0,0,26,False,18,0,3421.2,6998.68
1777957819.2965517,3.829,94.74,38,24,0.0874,0.1988,0,22,2,0,0,46,False,42,2,3765.13,9354.78
1777957849.3099282,3.671,100.0,21,24,0.1171,0.1682,0,23,1,0,0,47,False,18,0,3674.1,6781.81
1777957879.3237603,3.305,100.0,12,21,0.053,0.1842,3,19,2,0,0,40,False,13,0,3034.9,5929.1
1777957909.3385968,3.503,100.0,7,18,0.0705,0.1805,6,14,4,0,0,32,False,10,0,3096.46,5059.73
1777957939.3516805,3.626,93.75,16,18,0.1647,0.1825,6,18,0,0,0,36,False,14,1,4094.58,8797.46
1777957969.3676486,2.806,100.0,6,14,0.0545,0.1821,2,0,14,8,8,854,False,12,0,2576.72,4655.61
1777957999.3884213,4.461,80.0,40,24,0.2067,0.1734,0,24,0,0,0,48,False,35,7,5537.61,10348.19
1777958029.4009628,3.002,93.33,15,24,0.0616,0.1624,0,22,2,0,0,46,False,13,1,3545.09,8401.01
1777958059.4149165,3.872,75.0,4,13,0.0219,0.1836,11,12,1,0,0,25,False,4,1,5556.61,7600.27
1777958089.427693,3.947,95.0,20,13,0.1893,0.2111,11,6,7,0,0,19,False,23,1,3834.65,10684.74
1777958119.4423063,4.307,96.43,28,24,0.2289,0.1933,0,10,14,0,0,34,False,42,4,5046.29,10120.3
1777958149.4555387,3.754,67.74,31,24,0.2235,0.1764,0,24,0,0,0,48,False,32,11,6391.7,10766.98
1777958179.4701874,2.714,95.0,20,24,0.0826,0.176,0,24,0,0,0,48,False,18,2,3583.65,10006.26
1777958209.4840016,2.684,90.48,21,24,0.1382,0.177,0,24,0,0,0,48,False,18,2,3511.53,10097.49
1777958239.4971032,3.234,95.74,47,23,0.1261,0.21,1,17,6,0,0,40,False,51,6,3967.43,10688.46
1777958269.5117993,3.64,90.91,11,23,0.1373,0.1883,1,23,0,0,0,46,False,11,1,4053.03,5952.74
1777958299.5268452,2.123,100.0,15,22,0.0669,0.1892,2,22,0,0,0,44,False,17,0,2227.29,3389.94
1777958329.5438397,2.683,100.0,21,15,0.1139,0.1835,9,15,0,0,0,30,False,18,0,2686.63,4386.02
1777958359.5592241,4.551,100.0,2,12,0.0028,0.1834,0,0,12,12,11,1172,False,7,0,3419.48,4270.21
1777958389.574921,4.266,50.79,63,24,0.3246,0.2006,0,23,1,0,0,47,False,56,27,5251.22,10392.84
1777958419.5878808,3.529,85.71,21,24,0.1448,0.1849,0,24,0,0,0,48,False,19,3,4502.32,10403.02
1777958449.6020074,4.025,100.0,18,24,0.1135,0.1843,0,23,1,0,0,47,False,16,0,3952.25,8691.51
1777958479.6202786,3.052,100.0,9,21,0.0286,0.1796,0,3,18,3,0,39,False,26,1,3226.51,6248.58
1777958509.634238,3.792,100.0,21,24,0.1823,0.162,0,24,0,0,0,48,False,32,0,4208.92,8068.44
1777958539.6506643,3.829,100.0,4,24,0.0671,0.1704,0,23,1,0,0,47,False,4,0,3833.23,3120.71
1777958569.664247,2.615,100.0,20,11,0.085,0.2015,13,11,0,0,0,22,False,18,0,2773.64,3764.93
1777958599.6772006,2.628,100.0,12,11,0.0199,0.1835,13,8,3,0,0,19,False,11,0,2507.33,3810.65
1777958629.6898108,3.401,100.0,3,11,0.1108,0.1835,13,11,0,0,0,22,False,8,0,2877.37,3764.16
1777958659.7056208,3.999,68.18,44,24,0.0503,0.2089,0,17,7,0,0,41,False,37,12,2984.97,7894.15
1777958689.7176926,2.966,100.0,19,24,0.1337,0.1601,0,24,0,0,0,48,False,24,4,4754.6,10099.04
1777958719.7311707,2.146,100.0,10,24,0.0206,0.1672,0,22,2,0,0,46,False,9,0,2150.07,2917.3
1777958749.7439435,1.852,100.0,9,16,0.0665,0.179,8,14,2,0,0,30,False,12,0,2097.98,2890.28
1777958779.7572129,3.328,100.0,10,16,0.1599,0.1875,8,15,1,0,0,31,False,16,0,2728.41,4985.2
1777958809.7709851,4.405,84.0,50,24,0.2445,0.1895,0,23,1,0,0,47,False,43,7,5331.59,10291.62
1777958839.783983,3.704,100.0,19,24,0.1088,0.1671,0,23,1,0,0,47,False,17,0,4610.04,6629.68
1777958869.7974093,3.707,100.0,1,11,0.0027,0.1835,13,10,1,0,0,21,False,2,0,2650.35,1588.65
1777958899.8104153,2.133,100.0,18,10,0.0602,0.1895,14,10,0,0,0,20,False,17,0,2177.7,3463.26
